CustomerID,FirstName,LastName,Gender,DateOfBirth,Email,Phone,Country,City,State,PostalCode,RegistrationDate,CustomerSegment,LoyaltyTier,IsActive,PreferredLanguage,MarketingOptIn
C00005032,James,Taylor,Male,1998-03-23,james.taylor5032@globalretail.com,+47540395801,Germany,Berlin,Berlin,44097,2022-11-27,Consumer,Bronze,True,de,True
C00005033,James,Taylor,Male,2007-02-10,james.taylor5033@globalretail.com,+63267371132,United States,New York,NY,91259,2021-04-11,Consumer,Platinum,True,en,False
C00005034,Lucas,Davis,Male,1998-11-05,lucas.davis5034@globalretail.com,+16601379537,United States,New York,NY,22956,2023-05-23,Consumer,Bronze,True,en,True
C00005035,James,Brown,Non-Binary,2000-06-14,james.brown5035@globalretail.com,+81762487201,Netherlands,Amsterdam,North Holland,41872,2023-12-21,Small Business,Bronze,True,nl,True
C00005036,Liam,Moore,Male,2012-08-07,liam.moore5036@globalretail.com,+85324425608,United States,New York,NY,47318,2022-07-10,Consumer,Bronze,True,en,True
C00005037,James,Williams,Female,1995-08-17,james.williams5037@globalretail.com,+71571387715,Australia,Sydney,NSW,70596,2026-01-09,Consumer,Bronze,True,en,True
C00005038,John,Davis,Female,2002-09-05,john.davis5038@globalretail.com,+66113650744,United States,New York,NY,47855,2023-11-03,Consumer,Platinum,True,en,True
C00005039,Lucas,Martin,Female,2008-11-03,lucas.martin5039@globalretail.com,+34882430166,Spain,Madrid,Madrid,61685,2023-05-24,Consumer,Bronze,True,es,False
C00005040,Charlotte,Smith,Female,2003-09-18,charlotte.smith5040@globalretail.com,+36508984485,Spain,Madrid,Madrid,49879,2025-01-11,Consumer,Bronze,True,es,True
C00005041,John,Brown,Non-Binary,2008-12-16,john.brown5041@globalretail.com,+1116015102,United States,New York,NY,46413,2025-09-02,Consumer,Bronze,True,en,False
C00005042,Olivia,Garcia,Non-Binary,2009-06-09,olivia.garcia5042@globalretail.com,+92240287955,United Kingdom,London,England,57119,2025-03-01,Consumer,Silver,True,en,True
C00005043,Charlotte,Jones,Female,2004-07-03,charlotte.jones5043@globalretail.com,+83825608391,United States,New York,NY,69219,2025-02-02,Consumer,Bronze,True,en,True
C00005044,Emma,Davis,Female,1995-03-19,emma.davis5044@globalretail.com,+64581829988,United Kingdom,London,England,54630,2023-01-07,Small Business,Silver,True,en,True
C00005045,Noah,Brown,Female,1984-05-23,noah.brown5045@globalretail.com,+7325365282,France,Paris,Île-de-France,73156,2025-02-27,Consumer,Bronze,True,fr,False
C00005046,Olivia,Johnson,Female,1975-12-03,olivia.johnson5046@globalretail.com,+28156488286,United States,New York,NY,55883,2025-03-17,Small Business,Bronze,True,en,True
C00005047,Amelia,Davis,Non-Binary,1985-07-15,amelia.davis5047@globalretail.com,+43283748275,United States,New York,NY,47166,2021-11-26,Consumer,Silver,True,en,True
C00005048,Sophia,Johnson,Male,2005-05-20,sophia.johnson5048@globalretail.com,+78887470532,Canada,Toronto,Ontario,23825,2021-06-18,Small Business,Bronze,True,en,True
C00005049,Amelia,Williams,Male,1998-11-20,amelia.williams5049@globalretail.com,+8675232375,Italy,Milan,Lombardy,23577,2021-04-29,Consumer,Silver,True,it,False
C00005050,Isabella,Wilson,Male,1979-03-07,isabella.wilson5050@globalretail.com,+25711891448,France,Paris,Île-de-France,98331,2022-10-07,Consumer,Gold,True,fr,True
C00005051,Noah,Taylor,Non-Binary,1982-05-03,noah.taylor5051@globalretail.com,+43358159650,Italy,Milan,Lombardy,26885,2021-09-08,Small Business,Bronze,True,it,True
C00005052,Liam,Johnson,Non-Binary,1993-05-10,liam.johnson5052@globalretail.com,+45838824918,United States,New York,NY,67497,2022-08-23,Consumer,Bronze,True,en,True
C00005053,James,Jones,Male,1984-06-16,james.jones5053@globalretail.com,+53605532173,Spain,Madrid,Madrid,10695,2025-12-07,Small Business,Bronze,True,es,True
C00005054,Amelia,Moore,Male,1974-03-24,amelia.moore5054@globalretail.com,+6706645293,United Kingdom,London,England,35227,2023-08-10,Consumer,Silver,True,en,True
C00005055,Olivia,Miller,Female,1997-02-04,olivia.miller5055@globalretail.com,+58416608867,Germany,Berlin,Berlin,27645,2022-12-24,Consumer,Bronze,True,de,True
C00005056,Olivia,Johnson,Female,1975-02-10,olivia.johnson5056@globalretail.com,+69371168957,United Kingdom,London,England,64968,2023-08-24,Consumer,Bronze,True,en,True
C00005057,Noah,Wilson,Non-Binary,1986-10-13,noah.wilson5057@globalretail.com,+53570415089,Italy,Milan,Lombardy,82038,2022-10-31,Consumer,Silver,True,it,True
C00005058,Michael,Garcia,Non-Binary,2007-02-09,michael.garcia5058@globalretail.com,+12972010138,United States,New York,NY,27659,2023-11-07,Consumer,Bronze,True,en,False
C00005059,Michael,Davis,Female,2010-03-30,michael.davis5059@globalretail.com,+6221532487,United States,New York,NY,52332,2025-05-04,Consumer,Gold,True,en,False
C00005060,Liam,Smith,Male,1982-11-24,liam.smith5060@globalretail.com,+55555316531,United States,New York,NY,80820,2025-02-24,Corporate,Silver,True,en,True
C00005061,John,Williams,Non-Binary,2000-02-01,john.williams5061@globalretail.com,+35328884374,France,Paris,Île-de-France,78891,2021-08-23,Consumer,Bronze,True,fr,True
C00005062,Isabella,Taylor,Female,1994-10-30,isabella.taylor5062@globalretail.com,+24489816719,France,Paris,Île-de-France,53128,2023-10-22,Consumer,Gold,True,fr,True
C00005063,Emma,Davis,Male,2007-08-15,emma.davis5063@globalretail.com,+33991222943,Italy,Milan,Lombardy,44326,2024-06-03,Small Business,Platinum,True,it,False
C00005064,Isabella,Garcia,Female,1980-05-02,isabella.garcia5064@globalretail.com,+3752205329,United States,New York,NY,62930,2025-02-11,Small Business,Silver,True,en,False
C00005065,Olivia,Smith,Male,2009-10-05,olivia.smith5065@globalretail.com,+40117706517,United States,New York,NY,78050,2021-01-14,Consumer,Bronze,True,en,True
C00005066,Charlotte,Johnson,Male,1984-02-22,charlotte.johnson5066@globalretail.com,+97635968537,United States,New York,NY,85835,2022-01-04,Consumer,Silver,True,en,False
C00005067,Olivia,Brown,Female,1993-01-21,olivia.brown5067@globalretail.com,+47668042655,United States,New York,NY,36248,2020-03-13,Consumer,Bronze,True,en,True
C00005068,Charlotte,Davis,Male,1997-03-11,charlotte.davis5068@globalretail.com,+57985921555,United States,New York,NY,80073,2022-12-23,Consumer,Gold,True,en,True
C00005069,Michael,Martin,Female,1987-06-21,michael.martin5069@globalretail.com,+13937216131,United States,New York,NY,62300,2021-05-03,Consumer,Silver,True,en,True
C00005070,John,Brown,Non-Binary,2002-11-09,john.brown5070@globalretail.com,+94863941600,Germany,Berlin,Berlin,18517,2026-03-03,Small Business,Bronze,False,de,False
C00005071,Lucas,Moore,Non-Binary,2012-09-18,lucas.moore5071@globalretail.com,+12450896144,France,Paris,Île-de-France,37255,2023-04-12,Consumer,Bronze,True,fr,True
C00005072,Liam,Smith,Non-Binary,2005-10-20,liam.smith5072@globalretail.com,+28400655349,United States,New York,NY,57502,2024-12-18,Consumer,Gold,True,en,False
C00005073,Charlotte,Smith,Male,1994-09-20,charlotte.smith5073@globalretail.com,+70443322078,Germany,Berlin,Berlin,19242,2021-01-30,Consumer,Bronze,True,de,True
C00005074,Emma,Miller,Female,1982-08-23,emma.miller5074@globalretail.com,+37997733497,Italy,Milan,Lombardy,15101,2020-09-08,Small Business,Platinum,True,it,True
C00005075,Isabella,Smith,Female,1986-04-13,isabella.smith5075@globalretail.com,+91888347864,Canada,Toronto,Ontario,32307,2024-05-02,Consumer,Silver,True,en,True
C00005076,Olivia,Martin,Male,1989-12-13,olivia.martin5076@globalretail.com,+28645528031,United States,New York,NY,40282,2024-11-07,Corporate,Bronze,True,en,True
C00005077,Lucas,Wilson,Male,1991-09-19,lucas.wilson5077@globalretail.com,+90711456019,United States,New York,NY,64927,2024-04-21,Consumer,Bronze,True,en,False
C00005078,Amelia,Taylor,Male,1984-07-03,amelia.taylor5078@globalretail.com,+2889983181,United States,New York,NY,64783,2025-08-22,Consumer,Bronze,True,en,True
C00005079,Sophia,Taylor,Female,1987-07-15,sophia.taylor5079@globalretail.com,+27724418017,Canada,Toronto,Ontario,11840,2020-07-08,Consumer,Silver,True,en,False
C00005080,Liam,Smith,Male,1980-03-05,liam.smith5080@globalretail.com,+74889133760,United States,New York,NY,74689,2022-10-26,Consumer,Bronze,True,en,True
C00005081,Noah,Jones,Female,1997-12-27,noah.jones5081@globalretail.com,+45301419754,United States,New York,NY,29109,2022-06-19,Consumer,Bronze,True,en,True
C00005082,Emma,Wilson,Female,2003-09-02,emma.wilson5082@globalretail.com,+17389404228,Spain,Madrid,Madrid,24742,2024-10-31,Consumer,Silver,False,es,False
C00005083,Michael,Martin,Male,2006-08-02,michael.martin5083@globalretail.com,+38718523146,France,Paris,Île-de-France,62714,2021-10-11,Consumer,Bronze,True,fr,True
C00005084,John,Brown,Non-Binary,1992-08-02,john.brown5084@globalretail.com,+19890692336,Canada,Toronto,Ontario,68919,2025-10-16,Consumer,Gold,True,en,True
C00005085,Emma,Miller,Female,1995-04-05,emma.miller5085@globalretail.com,+54186580722,United States,New York,NY,11275,2024-04-23,Consumer,Silver,True,en,True
C00005086,Michael,Williams,Female,2003-07-09,michael.williams5086@globalretail.com,+40225534442,United Kingdom,London,England,87961,2024-08-28,Consumer,Bronze,True,en,True
C00005087,Lucas,Smith,Male,2004-08-16,lucas.smith5087@globalretail.com,+58430884643,Germany,Berlin,Berlin,33350,2023-12-03,Consumer,Bronze,True,de,False
C00005088,Lucas,Taylor,Non-Binary,1988-02-16,lucas.taylor5088@globalretail.com,+47705056554,United States,New York,NY,85138,2026-04-18,Consumer,Bronze,True,en,True
C00005089,Liam,Wilson,Female,1984-11-24,liam.wilson5089@globalretail.com,+2943802689,Germany,Berlin,Berlin,50459,2021-10-30,Corporate,Bronze,True,de,True
C00005090,Isabella,Taylor,Female,2005-01-21,isabella.taylor5090@globalretail.com,+94398227445,Spain,Madrid,Madrid,48266,2024-02-08,Consumer,Bronze,True,es,True
C00005091,Amelia,Jones,Male,2002-03-23,amelia.jones5091@globalretail.com,+1904925986,Germany,Berlin,Berlin,69871,2024-08-21,Consumer,Bronze,True,de,False
C00005092,Amelia,Smith,Female,2008-06-13,amelia.smith5092@globalretail.com,+59873235745,Canada,Toronto,Ontario,14041,2025-09-23,Small Business,Bronze,True,en,True
C00005093,Olivia,Davis,Non-Binary,2014-04-08,olivia.davis5093@globalretail.com,+44434398153,United States,New York,NY,99335,2024-05-22,Consumer,Bronze,True,en,True
C00005094,Charlotte,Taylor,Female,2000-07-29,charlotte.taylor5094@globalretail.com,+48749052374,Germany,Berlin,Berlin,14884,2025-08-26,Small Business,Gold,True,de,True
C00005095,James,Garcia,Non-Binary,2002-08-28,james.garcia5095@globalretail.com,+88881150152,France,Paris,Île-de-France,29898,2021-03-20,Consumer,Silver,True,fr,False
C00005096,James,Jones,Female,1985-08-08,james.jones5096@globalretail.com,+54636967122,Germany,Berlin,Berlin,92888,2020-02-07,Consumer,Bronze,True,de,True
C00005097,Noah,Smith,Male,1979-08-18,noah.smith5097@globalretail.com,+22836212549,Germany,Berlin,Berlin,84609,2021-10-01,Consumer,Bronze,True,de,True
C00005098,Sophia,Williams,Non-Binary,1992-05-13,sophia.williams5098@globalretail.com,+28209121134,Germany,Berlin,Berlin,36235,2022-12-28,Consumer,Platinum,True,de,False
C00005099,Isabella,Smith,Male,2002-05-29,isabella.smith5099@globalretail.com,+71632030568,Germany,Berlin,Berlin,10207,2024-09-26,Small Business,Silver,True,de,True
C00005100,Noah,Wilson,Female,1992-04-23,noah.wilson5100@globalretail.com,+35229128696,United States,New York,NY,31420,2024-10-10,Consumer,Gold,True,en,True
C00005101,Isabella,Brown,Non-Binary,1976-11-06,isabella.brown5101@globalretail.com,+69853635788,Germany,Berlin,Berlin,27377,2024-12-04,Consumer,Silver,True,de,False
C00005102,Noah,Johnson,Female,1981-01-30,noah.johnson5102@globalretail.com,+86655167590,Canada,Toronto,Ontario,95213,2021-04-03,Consumer,Silver,True,en,True
C00005103,John,Miller,Female,2007-04-23,john.miller5103@globalretail.com,+32215863406,Netherlands,Amsterdam,North Holland,56180,2024-06-23,Small Business,Silver,True,nl,False
C00005104,Michael,Williams,Female,1997-12-12,michael.williams5104@globalretail.com,+57383635798,Canada,Toronto,Ontario,55478,2022-02-01,Consumer,Gold,True,en,True
C00005105,Olivia,Williams,Non-Binary,1992-08-29,olivia.williams5105@globalretail.com,+5119473032,United States,New York,NY,42617,2023-10-26,Small Business,Bronze,True,en,True
C00005106,Amelia,Wilson,Non-Binary,1994-07-20,amelia.wilson5106@globalretail.com,+77264510795,Canada,Toronto,Ontario,92004,2024-10-16,Consumer,Bronze,True,en,True
C00005107,Noah,Miller,Non-Binary,1974-06-06,noah.miller5107@globalretail.com,+36219026617,United Kingdom,London,England,71264,2024-09-07,Consumer,Bronze,True,en,False
C00005108,Emma,Wilson,Female,1996-02-11,emma.wilson5108@globalretail.com,+22201358644,Italy,Milan,Lombardy,47770,2023-06-06,Consumer,Bronze,True,it,False
C00005109,Emma,Moore,Non-Binary,1984-05-30,emma.moore5109@globalretail.com,+50423311512,Italy,Milan,Lombardy,15919,2025-11-25,Consumer,Bronze,True,it,False
C00005110,Emma,Williams,Male,2012-07-04,emma.williams5110@globalretail.com,+55100773089,United Kingdom,London,England,58830,2023-10-10,Consumer,Bronze,True,en,False
C00005111,Isabella,Martin,Male,1988-12-28,isabella.martin5111@globalretail.com,+64800975936,France,Paris,Île-de-France,40673,2021-07-21,Consumer,Bronze,True,fr,True
C00005112,Lucas,Miller,Female,1992-02-29,lucas.miller5112@globalretail.com,+48553116774,United States,New York,NY,51363,2023-06-14,Consumer,Bronze,True,en,True
C00005113,Sophia,Miller,Female,2008-03-09,sophia.miller5113@globalretail.com,+58131149655,Spain,Madrid,Madrid,37077,2021-06-04,Consumer,Silver,True,es,True
C00005114,John,Brown,Non-Binary,1998-08-28,john.brown5114@globalretail.com,+11380309686,Netherlands,Amsterdam,North Holland,78711,2024-01-31,Consumer,Silver,True,nl,True
C00005115,Noah,Williams,Female,2011-11-01,noah.williams5115@globalretail.com,+73332004703,United Kingdom,London,England,66404,2025-04-15,Consumer,Bronze,True,en,True
C00005116,Michael,Williams,Female,2003-08-31,michael.williams5116@globalretail.com,+62763009150,United States,New York,NY,85182,2024-11-14,Consumer,Gold,True,en,False
C00005117,Amelia,Johnson,Non-Binary,1983-07-30,amelia.johnson5117@globalretail.com,+44465089015,United States,New York,NY,99628,2021-01-23,Consumer,Gold,True,en,True
C00005118,Lucas,Jones,Non-Binary,2010-11-22,lucas.jones5118@globalretail.com,+49941743905,United States,New York,NY,77598,2021-10-13,Consumer,Gold,True,en,True
C00005119,James,Brown,Female,1984-08-07,james.brown5119@globalretail.com,+85594498368,Germany,Berlin,Berlin,37293,2022-03-19,Consumer,Bronze,True,de,True
C00005120,Noah,Brown,Female,1975-07-17,noah.brown5120@globalretail.com,+54278343483,United States,New York,NY,80236,2020-08-13,Consumer,Bronze,True,en,True
C00005121,Liam,Williams,Male,1981-03-19,liam.williams5121@globalretail.com,+47493299278,United States,New York,NY,47943,2025-05-07,Consumer,Silver,True,en,True
C00005122,Amelia,Brown,Female,1990-12-04,amelia.brown5122@globalretail.com,+19882696403,Italy,Milan,Lombardy,33874,2023-06-21,Consumer,Silver,True,it,True
C00005123,Isabella,Johnson,Female,2006-09-28,isabella.johnson5123@globalretail.com,+35791222856,Italy,Milan,Lombardy,41505,2022-06-29,Consumer,Silver,False,it,True
C00005124,Noah,Brown,Male,1993-08-07,noah.brown5124@globalretail.com,+51565785440,Italy,Milan,Lombardy,85408,2024-12-11,Consumer,Gold,True,it,False
C00005125,Sophia,Johnson,Non-Binary,1995-11-11,sophia.johnson5125@globalretail.com,+78830639150,United States,New York,NY,27723,2024-02-10,Consumer,Bronze,True,en,True
C00005126,Olivia,Davis,Male,1987-01-01,olivia.davis5126@globalretail.com,+34509290644,United States,New York,NY,12905,2020-09-04,Consumer,Bronze,True,en,False
C00005127,Amelia,Smith,Non-Binary,2007-04-25,amelia.smith5127@globalretail.com,+72148485569,Germany,Berlin,Berlin,72064,2023-08-25,Consumer,Gold,True,de,True
C00005128,John,Davis,Non-Binary,1985-02-13,john.davis5128@globalretail.com,+86693128021,United States,New York,NY,53827,2020-09-04,Consumer,Gold,True,en,True
C00005129,Amelia,Taylor,Female,1983-05-24,amelia.taylor5129@globalretail.com,+13869589899,United States,New York,NY,58351,2026-04-18,Consumer,Gold,True,en,True
C00005130,Lucas,Martin,Female,1981-08-20,lucas.martin5130@globalretail.com,+58753233654,Italy,Milan,Lombardy,75621,2023-04-01,Small Business,Silver,True,it,True
C00005131,John,Brown,Non-Binary,2010-08-09,john.brown5131@globalretail.com,+19748862942,United States,New York,NY,70059,2020-06-29,Consumer,Bronze,True,en,True
C00005132,Charlotte,Martin,Male,1978-03-10,charlotte.martin5132@globalretail.com,+70601507730,Spain,Madrid,Madrid,43009,2024-09-06,Consumer,Silver,True,es,False
C00005133,Lucas,Jones,Male,2015-02-14,lucas.jones5133@globalretail.com,+71659004494,United States,New York,NY,21324,2024-12-04,Consumer,Silver,True,en,False
C00005134,Sophia,Miller,Female,1990-09-15,sophia.miller5134@globalretail.com,+91257702122,Canada,Toronto,Ontario,70853,2023-07-27,Consumer,Bronze,True,en,True
C00005135,Charlotte,Wilson,Male,2011-05-06,charlotte.wilson5135@globalretail.com,+60308775173,United Kingdom,London,England,57444,2026-01-28,Consumer,Silver,True,en,True
C00005136,Liam,Johnson,Male,2004-10-28,liam.johnson5136@globalretail.com,+41448620887,United States,New York,NY,60279,2021-04-18,Small Business,Silver,True,en,False
C00005137,Lucas,Smith,Male,1997-12-10,lucas.smith5137@globalretail.com,+64859716484,United Kingdom,London,England,24985,2025-12-27,Consumer,Platinum,True,en,True
C00005138,Liam,Davis,Female,1984-05-06,liam.davis5138@globalretail.com,+88942699719,United States,New York,NY,56383,2021-05-23,Consumer,Silver,True,en,True
C00005139,Liam,Williams,Female,1974-04-04,liam.williams5139@globalretail.com,+43904759224,United States,New York,NY,92690,2021-02-18,Consumer,Silver,True,en,True
C00005140,Amelia,Jones,Female,1980-11-05,amelia.jones5140@globalretail.com,+79339146791,Australia,Sydney,NSW,55589,2022-02-05,Consumer,Bronze,True,en,False
C00005141,Lucas,Taylor,Non-Binary,1996-05-29,lucas.taylor5141@globalretail.com,+99208909926,United Kingdom,London,England,83659,2026-01-24,Small Business,Silver,True,en,False
C00005142,Liam,Johnson,Male,1984-05-30,liam.johnson5142@globalretail.com,+94371438080,United States,New York,NY,58091,2022-04-24,Corporate,Bronze,True,en,True
C00005143,Michael,Moore,Non-Binary,2005-08-10,michael.moore5143@globalretail.com,+1413827725,United Kingdom,London,England,21189,2025-07-31,Small Business,Silver,True,en,True
C00005144,Liam,Williams,Female,2012-07-01,liam.williams5144@globalretail.com,+93255130053,Italy,Milan,Lombardy,66754,2025-03-24,Small Business,Bronze,True,it,False
C00005145,Charlotte,Jones,Female,1997-04-11,charlotte.jones5145@globalretail.com,+20295106877,France,Paris,Île-de-France,42925,2020-09-03,Consumer,Bronze,True,fr,True
